satz,arm,nfe,K,ziel,regel,mean,count,prozent
PB308,SigmaFlow-Minimal,25,30,valid,orakel,0.8729351791530945,307,87.29351791530945
PB308,SigmaFlow-Minimal,25,31,valid,orakel,0.8757866449511396,307,87.57866449511396
PB308,SigmaFlow-Minimal,25,32,valid,orakel,0.8785664495114008,307,87.85664495114008
PB308,SigmaFlow-Minimal,25,33,valid,orakel,0.8810925081433222,307,88.10925081433221
PB308,SigmaFlow-Minimal,25,34,valid,orakel,0.8835302931596092,307,88.35302931596092
PB308,SigmaFlow-Minimal,25,35,valid,orakel,0.8858553745928337,307,88.58553745928337
PB308,SigmaFlow-Minimal,25,36,valid,orakel,0.8880482084690553,307,88.80482084690553
PB308,SigmaFlow-Minimal,25,37,valid,orakel,0.890085342019544,307,89.0085342019544
PB308,SigmaFlow-Minimal,25,38,valid,orakel,0.892072312703583,307,89.2072312703583
PB308,SigmaFlow-Minimal,25,39,valid,orakel,0.8939674267100977,307,89.39674267100976
PB308,SigmaFlow-Minimal,25,40,valid,orakel,0.8957654723127035,307,89.57654723127035
PB308,SigmaFlow-Minimal,25,1,both,orakel,0.16756416938110746,307,16.756416938110746
PB308,SigmaFlow-Minimal,25,2,both,orakel,0.2758768729641694,307,27.58768729641694
PB308,SigmaFlow-Minimal,25,3,both,orakel,0.3528456026058632,307,35.28456026058632
PB308,SigmaFlow-Minimal,25,4,both,orakel,0.41066677524429956,307,41.066677524429956
PB308,SigmaFlow-Minimal,25,5,both,orakel,0.4562315960912049,307,45.62315960912049
PB308,SigmaFlow-Minimal,25,6,both,orakel,0.49315016286644947,307,49.31501628664495
PB308,SigmaFlow-Minimal,25,7,both,orakel,0.5237276872964167,307,52.37276872964167
PB308,SigmaFlow-Minimal,25,8,both,orakel,0.5496179153094464,307,54.96179153094464
PB308,SigmaFlow-Minimal,25,9,both,orakel,0.5718166123778499,307,57.181661237784986
PB308,SigmaFlow-Minimal,25,10,both,orakel,0.5911827361563518,307,59.118273615635175
PB308,SigmaFlow-Minimal,25,11,both,orakel,0.6080322475570032,307,60.80322475570033
PB308,SigmaFlow-Minimal,25,12,both,orakel,0.6229638436482083,307,62.29638436482083
PB308,SigmaFlow-Minimal,25,13,both,orakel,0.636401954397394,307,63.6401954397394
PB308,SigmaFlow-Minimal,25,14,both,orakel,0.6485130293159608,307,64.85130293159608
PB308,SigmaFlow-Minimal,25,15,both,orakel,0.6594550488599349,307,65.94550488599349
PB308,SigmaFlow-Minimal,25,16,both,orakel,0.6693387622149839,307,66.9338762214984
PB308,SigmaFlow-Minimal,25,17,both,orakel,0.6784195439739416,307,67.84195439739416
PB308,SigmaFlow-Minimal,25,18,both,orakel,0.6867501628664494,307,68.67501628664495
PB308,SigmaFlow-Minimal,25,19,both,orakel,0.6945094462540717,307,69.45094462540717
PB308,SigmaFlow-Minimal,25,20,both,orakel,0.7017133550488598,307,70.17133550488597
PB308,SigmaFlow-Minimal,25,21,both,orakel,0.708417589576547,307,70.8417589576547
PB308,SigmaFlow-Minimal,25,22,both,orakel,0.7146755700325732,307,71.46755700325733
PB308,SigmaFlow-Minimal,25,23,both,orakel,0.7206410423452766,307,72.06410423452766
PB308,SigmaFlow-Minimal,25,24,both,orakel,0.7261423452768728,307,72.61423452768729
PB308,SigmaFlow-Minimal,25,25,both,orakel,0.7312931596091202,307,73.12931596091202
PB308,SigmaFlow-Minimal,25,26,both,orakel,0.7361403908794788,307,73.61403908794787
PB308,SigmaFlow-Minimal,25,27,both,orakel,0.7407703583061886,307,74.07703583061887
PB308,SigmaFlow-Minimal,25,28,both,orakel,0.7451788273615635,307,74.51788273615635
PB308,SigmaFlow-Minimal,25,29,both,orakel,0.7494081433224751,307,74.94081433224751
PB308,SigmaFlow-Minimal,25,30,both,orakel,0.7534452768729643,307,75.34452768729642
PB308,SigmaFlow-Minimal,25,31,both,orakel,0.757245602605863,307,75.7245602605863
PB308,SigmaFlow-Minimal,25,32,both,orakel,0.7609355048859934,307,76.09355048859933
PB308,SigmaFlow-Minimal,25,33,both,orakel,0.764401628664495,307,76.4401628664495
PB308,SigmaFlow-Minimal,25,34,both,orakel,0.7677716612377848,307,76.77716612377849
PB308,SigmaFlow-Minimal,25,35,both,orakel,0.7710097719869706,307,77.10097719869707
PB308,SigmaFlow-Minimal,25,36,both,orakel,0.7739941368078176,307,77.39941368078176
PB308,SigmaFlow-Minimal,25,37,both,orakel,0.7768811074918569,307,77.6881107491857
PB308,SigmaFlow-Minimal,25,38,both,orakel,0.7796951140065147,307,77.96951140065147
PB308,SigmaFlow-Minimal,25,39,both,orakel,0.782371661237785,307,78.23716612377851
PB308,SigmaFlow-Minimal,25,40,both,orakel,0.7850162866449512,307,78.50162866449512
PB308,SigmaFlow-Separate,25,1,acc,mixed,0.47896449511400596,307,47.8964495114006
PB308,SigmaFlow-Separate,25,2,acc,mixed,0.5508511400651473,307,55.085114006514736
PB308,SigmaFlow-Separate,25,3,acc,mixed,0.5867055374592838,307,58.67055374592838
PB308,SigmaFlow-Separate,25,4,acc,mixed,0.6095052117263839,307,60.950521172638396
PB308,SigmaFlow-Separate,25,5,acc,mixed,0.6251097719869708,307,62.510977198697084
PB308,SigmaFlow-Separate,25,6,acc,mixed,0.636955048859935,307,63.6955048859935
PB308,SigmaFlow-Separate,25,7,acc,mixed,0.6464530944625403,307,64.64530944625403
PB308,SigmaFlow-Separate,25,8,acc,mixed,0.6539368078175894,307,65.39368078175895
PB308,SigmaFlow-Separate,25,9,acc,mixed,0.6604123778501626,307,66.04123778501626
PB308,SigmaFlow-Separate,25,10,acc,mixed,0.6658661237785016,307,66.58661237785016
PB308,SigmaFlow-Separate,25,11,acc,mixed,0.6705550488599349,307,67.05550488599349
PB308,SigmaFlow-Separate,25,12,acc,mixed,0.6747328990228009,307,67.47328990228009
PB308,SigmaFlow-Separate,25,13,acc,mixed,0.6784061889250815,307,67.84061889250815
PB308,SigmaFlow-Separate,25,14,acc,mixed,0.681606840390879,307,68.1606840390879
PB308,SigmaFlow-Separate,25,15,acc,mixed,0.6844651465798044,307,68.44651465798044
PB308,SigmaFlow-Separate,25,16,acc,mixed,0.6870657980456025,307,68.70657980456025
PB308,SigmaFlow-Separate,25,17,acc,mixed,0.6894534201954396,307,68.94534201954397
PB308,SigmaFlow-Separate,25,18,acc,mixed,0.6915553745928333,307,69.15553745928334
PB308,SigmaFlow-Separate,25,19,acc,mixed,0.6935807817589575,307,69.35807817589576
PB308,SigmaFlow-Separate,25,20,acc,mixed,0.6954745928338761,307,69.54745928338761
PB308,SigmaFlow-Separate,25,21,acc,mixed,0.6971508143322479,307,69.7150814332248
PB308,SigmaFlow-Separate,25,22,acc,mixed,0.6986599348534196,307,69.86599348534196
PB308,SigmaFlow-Separate,25,23,acc,mixed,0.7000856677524423,307,70.00856677524423
PB308,SigmaFlow-Separate,25,24,acc,mixed,0.7013973941368078,307,70.13973941368079
PB308,SigmaFlow-Separate,25,25,acc,mixed,0.7026521172638436,307,70.26521172638436
PB308,SigmaFlow-Separate,25,26,acc,mixed,0.7038328990228012,307,70.38328990228013
PB308,SigmaFlow-Separate,25,27,acc,mixed,0.7049097719869706,307,70.49097719869705
PB308,SigmaFlow-Separate,25,28,acc,mixed,0.7060908794788273,307,70.60908794788273
PB308,SigmaFlow-Separate,25,29,acc,mixed,0.707101954397394,307,70.7101954397394
PB308,SigmaFlow-Separate,25,30,acc,mixed,0.7080390879478832,307,70.80390879478831
PB308,SigmaFlow-Separate,25,31,acc,mixed,0.7090537459283388,307,70.90537459283388
PB308,SigmaFlow-Separate,25,32,acc,mixed,0.7099612377850161,307,70.99612377850161
PB308,SigmaFlow-Separate,25,33,acc,mixed,0.7108452768729637,307,71.08452768729637
PB308,SigmaFlow-Separate,25,34,acc,mixed,0.7117042345276874,307,71.17042345276874
PB308,SigmaFlow-Separate,25,35,acc,mixed,0.7125446254071658,307,71.25446254071657
PB308,SigmaFlow-Separate,25,36,acc,mixed,0.7133289902280131,307,71.33289902280131
PB308,SigmaFlow-Separate,25,37,acc,mixed,0.714162540716612,307,71.4162540716612
PB308,SigmaFlow-Separate,25,38,acc,mixed,0.7149700325732898,307,71.49700325732898
PB308,SigmaFlow-Separate,25,39,acc,mixed,0.7158175895765473,307,71.58175895765473
PB308,SigmaFlow-Separate,25,40,acc,mixed,0.7166123778501629,307,71.66123778501628
PB308,SigmaFlow-Separate,25,1,valid,mixed,0.2889710097719868,307,28.89710097719868
PB308,SigmaFlow-Separate,25,2,valid,mixed,0.42220228013029293,307,42.22022801302929
PB308,SigmaFlow-Separate,25,3,valid,mixed,0.506064495114007,307,50.6064495114007
PB308,SigmaFlow-Separate,25,4,valid,mixed,0.564228990228013,307,56.422899022801296
PB308,SigmaFlow-Separate,25,5,valid,mixed,0.6073022801302932,307,60.73022801302932
PB308,SigmaFlow-Separate,25,6,valid,mixed,0.6404745928338771,307,64.04745928338771
PB308,SigmaFlow-Separate,25,7,valid,mixed,0.6672061889250813,307,66.72061889250813
PB308,SigmaFlow-Separate,25,8,valid,mixed,0.6888925081433224,307,68.88925081433224
PB308,SigmaFlow-Separate,25,9,valid,mixed,0.7068869706840389,307,70.6886970684039
PB308,SigmaFlow-Separate,25,10,valid,mixed,0.7223635179153101,307,72.236351791531
PB308,SigmaFlow-Separate,25,11,valid,mixed,0.7356084690553745,307,73.56084690553745
PB308,SigmaFlow-Separate,25,12,valid,mixed,0.7472338762214981,307,74.7233876221498
PB308,SigmaFlow-Separate,25,13,valid,mixed,0.7575605863192176,307,75.75605863192176
PB308,SigmaFlow-Separate,25,14,valid,mixed,0.7667798045602606,307,76.67798045602606
PB308,SigmaFlow-Separate,25,15,valid,mixed,0.7749185667752436,307,77.49185667752437
PB308,SigmaFlow-Separate,25,16,valid,mixed,0.7821830618892507,307,78.21830618892507
PB308,SigmaFlow-Separate,25,17,valid,mixed,0.7887573289902281,307,78.87573289902281
PB308,SigmaFlow-Separate,25,18,valid,mixed,0.7948006514657981,307,79.48006514657982
PB308,SigmaFlow-Separate,25,19,valid,mixed,0.800275244299674,307,80.0275244299674
PB308,SigmaFlow-Separate,25,20,valid,mixed,0.80526319218241,307,80.526319218241
PB308,SigmaFlow-Separate,25,21,valid,mixed,0.8098631921824101,307,80.98631921824101
PB308,SigmaFlow-Separate,25,22,valid,mixed,0.814076221498371,307,81.4076221498371
PB308,SigmaFlow-Separate,25,23,valid,mixed,0.8180172638436479,307,81.8017263843648
PB308,SigmaFlow-Separate,25,24,valid,mixed,0.8216374592833875,307,82.16374592833876
PB308,SigmaFlow-Separate,25,25,valid,mixed,0.825156351791531,307,82.51563517915311
PB308,SigmaFlow-Separate,25,26,valid,mixed,0.828358957654723,307,82.8358957654723
PB308,SigmaFlow-Separate,25,27,valid,mixed,0.8313433224755701,307,83.13433224755701
PB308,SigmaFlow-Separate,25,28,valid,mixed,0.8341221498371335,307,83.41221498371335
PB308,SigmaFlow-Separate,25,29,valid,mixed,0.8366859934853423,307,83.66859934853423
PB308,SigmaFlow-Separate,25,30,valid,mixed,0.8391381107491858,307,83.91381107491857
PB308,SigmaFlow-Separate,25,31,valid,mixed,0.8413879478827356,307,84.13879478827356
PB308,SigmaFlow-Separate,25,32,valid,mixed,0.8435791530944625,307,84.35791530944626
PB308,SigmaFlow-Separate,25,33,valid,mixed,0.8456358306188926,307,84.56358306188926
PB308,SigmaFlow-Separate,25,34,valid,mixed,0.8475338762214982,307,84.75338762214982
PB308,SigmaFlow-Separate,25,35,valid,mixed,0.8493185667752442,307,84.93185667752442
PB308,SigmaFlow-Separate,25,36,valid,mixed,0.8509488599348535,307,85.09488599348535
PB308,SigmaFlow-Separate,25,37,valid,mixed,0.8525361563517913,307,85.25361563517913
PB308,SigmaFlow-Separate,25,38,valid,mixed,0.853995765472313,307,85.3995765472313
PB308,SigmaFlow-Separate,25,39,valid,mixed,0.8553283387622151,307,85.53283387622152
PB308,SigmaFlow-Separate,25,40,valid,mixed,0.8566775244299675,307,85.66775244299674
PB308,SigmaFlow-Separate,25,1,both,mixed,0.19238697068403898,307,19.238697068403898
PB308,SigmaFlow-Separate,25,2,both,mixed,0.2921205211726385,307,29.21205211726385
PB308,SigmaFlow-Separate,25,3,both,mixed,0.35699609120521186,307,35.69960912052119
PB308,SigmaFlow-Separate,25,4,both,mixed,0.4031723127035828,307,40.31723127035828
PB308,SigmaFlow-Separate,25,5,both,mixed,0.4375198697068407,307,43.75198697068407
PB308,SigmaFlow-Separate,25,6,both,mixed,0.4643234527687298,307,46.43234527687298
PB308,SigmaFlow-Separate,25,7,both,mixed,0.48615928338762204,307,48.6159283387622
PB308,SigmaFlow-Separate,25,8,both,mixed,0.5039573289902278,307,50.39573289902278
PB308,SigmaFlow-Separate,25,9,both,mixed,0.5190778501628661,307,51.90778501628661
PB308,SigmaFlow-Separate,25,10,both,mixed,0.5321820846905537,307,53.21820846905537
PB308,SigmaFlow-Separate,25,11,both,mixed,0.5434469055374589,307,54.34469055374589
PB308,SigmaFlow-Separate,25,12,both,mixed,0.5534918566775245,307,55.34918566775245
PB308,SigmaFlow-Separate,25,13,both,mixed,0.5624100977198693,307,56.241009771986924
PB308,SigmaFlow-Separate,25,14,both,mixed,0.5703977198697069,307,57.03977198697069
PB308,SigmaFlow-Separate,25,15,both,mixed,0.5774872964169381,307,57.74872964169381
PB308,SigmaFlow-Separate,25,16,both,mixed,0.5839211726384366,307,58.39211726384366
PB308,SigmaFlow-Separate,25,17,both,mixed,0.5898179153094462,307,58.98179153094462
PB308,SigmaFlow-Separate,25,18,both,mixed,0.595169381107492,307,59.516938110749194
PB308,SigmaFlow-Separate,25,19,both,mixed,0.600120846905537,307,60.0120846905537
PB308,SigmaFlow-Separate,25,20,both,mixed,0.6046713355048856,307,60.46713355048856
PB308,SigmaFlow-Separate,25,21,both,mixed,0.6088055374592833,307,60.88055374592833
PB308,SigmaFlow-Separate,25,22,both,mixed,0.6126162866449508,307,61.261628664495085
PB308,SigmaFlow-Separate,25,23,both,mixed,0.616144951140065,307,61.614495114006495
PB308,SigmaFlow-Separate,25,24,both,mixed,0.6194026058631924,307,61.94026058631924
PB308,SigmaFlow-Separate,25,25,both,mixed,0.6225563517915308,307,62.25563517915308
PB308,SigmaFlow-Separate,25,26,both,mixed,0.6254475570032574,307,62.54475570032574
PB308,SigmaFlow-Separate,25,27,both,mixed,0.6281524429967427,307,62.81524429967427
PB308,SigmaFlow-Separate,25,28,both,mixed,0.6307762214983718,307,63.077622149837175
PB308,SigmaFlow-Separate,25,29,both,mixed,0.6331143322475569,307,63.31143322475569
PB308,SigmaFlow-Separate,25,30,both,mixed,0.6353009771986974,307,63.53009771986974
PB308,SigmaFlow-Separate,25,31,both,mixed,0.637460260586319,307,63.7460260586319
PB308,SigmaFlow-Separate,25,32,both,mixed,0.6394221498371337,307,63.94221498371338
PB308,SigmaFlow-Separate,25,33,both,mixed,0.6412703583061888,307,64.12703583061888
PB308,SigmaFlow-Separate,25,34,both,mixed,0.643004234527687,307,64.3004234527687
PB308,SigmaFlow-Separate,25,35,both,mixed,0.6446299674267102,307,64.46299674267102
PB308,SigmaFlow-Separate,25,36,both,mixed,0.6461172638436481,307,64.61172638436481
PB308,SigmaFlow-Separate,25,37,both,mixed,0.6476048859934851,307,64.7604885993485
PB308,SigmaFlow-Separate,25,38,both,mixed,0.6489781758957656,307,64.89781758957656
PB308,SigmaFlow-Separate,25,39,both,mixed,0.650273615635179,307,65.0273615635179
PB308,SigmaFlow-Separate,25,40,both,mixed,0.6514657980456026,307,65.14657980456026
PB308,SigmaFlow-Separate,25,1,acc,gnina,0.47896449511400596,307,47.8964495114006
PB308,SigmaFlow-Separate,25,2,acc,gnina,0.5551570032573292,307,55.51570032573292
PB308,SigmaFlow-Separate,25,3,acc,gnina,0.5929547231270357,307,59.295472312703566
PB308,SigmaFlow-Separate,25,4,acc,gnina,0.6168527687296416,307,61.68527687296416
PB308,SigmaFlow-Separate,25,5,acc,gnina,0.6332925081433222,307,63.32925081433222
PB308,SigmaFlow-Separate,25,6,acc,gnina,0.6456100977198699,307,64.56100977198699
PB308,SigmaFlow-Separate,25,7,acc,gnina,0.6553530944625404,307,65.53530944625405
PB308,SigmaFlow-Separate,25,8,acc,gnina,0.6633973941368073,307,66.33973941368073
PB308,SigmaFlow-Separate,25,9,acc,gnina,0.6704114006514656,307,67.04114006514656
PB308,SigmaFlow-Separate,25,10,acc,gnina,0.6763120521172638,307,67.63120521172638
PB308,SigmaFlow-Separate,25,11,acc,gnina,0.6815416938110749,307,68.1541693811075
PB308,SigmaFlow-Separate,25,12,acc,gnina,0.6862149837133553,307,68.62149837133553
PB308,SigmaFlow-Separate,25,13,acc,gnina,0.690561563517915,307,69.0561563517915
PB308,SigmaFlow-Separate,25,14,acc,gnina,0.6943296416938111,307,69.43296416938111
PB308,SigmaFlow-Separate,25,15,acc,gnina,0.697908469055375,307,69.79084690553749
PB308,SigmaFlow-Separate,25,16,acc,gnina,0.7010970684039087,307,70.10970684039087
PB308,SigmaFlow-Separate,25,17,acc,gnina,0.7041638436482089,307,70.4163843648209
PB308,SigmaFlow-Separate,25,18,acc,gnina,0.7069371335504883,307,70.69371335504883
PB308,SigmaFlow-Separate,25,19,acc,gnina,0.7096276872964161,307,70.96276872964161
PB308,SigmaFlow-Separate,25,20,acc,gnina,0.7121785016286645,307,71.21785016286644
PB308,SigmaFlow-Separate,25,21,acc,gnina,0.7144999999999999,307,71.44999999999999
PB308,SigmaFlow-Separate,25,22,acc,gnina,0.7166866449511401,307,71.66866449511402
PB308,SigmaFlow-Separate,25,23,acc,gnina,0.7188345276872964,307,71.88345276872964
PB308,SigmaFlow-Separate,25,24,acc,gnina,0.7207592833876223,307,72.07592833876222
PB308,SigmaFlow-Separate,25,25,acc,gnina,0.7226296416938107,307,72.26296416938108
PB308,SigmaFlow-Separate,25,26,acc,gnina,0.7244788273615635,307,72.44788273615636
PB308,SigmaFlow-Separate,25,27,acc,gnina,0.7262482084690558,307,72.62482084690558
PB308,SigmaFlow-Separate,25,28,acc,gnina,0.7281110749185669,307,72.81110749185669
PB308,SigmaFlow-Separate,25,29,acc,gnina,0.7299100977198698,307,72.99100977198698
PB308,SigmaFlow-Separate,25,30,acc,gnina,0.73164332247557,307,73.164332247557
PB308,SigmaFlow-Separate,25,31,acc,gnina,0.7333778501628663,307,73.33778501628663
PB308,SigmaFlow-Separate,25,32,acc,gnina,0.7350944625407164,307,73.50944625407165
PB308,SigmaFlow-Separate,25,33,acc,gnina,0.7367641693811074,307,73.67641693811075
PB308,SigmaFlow-Separate,25,34,acc,gnina,0.7384801302931595,307,73.84801302931595
PB308,SigmaFlow-Separate,25,35,acc,gnina,0.7401908794788273,307,74.01908794788274
PB308,SigmaFlow-Separate,25,36,acc,gnina,0.7419472312703583,307,74.19472312703583
PB308,SigmaFlow-Separate,25,37,acc,gnina,0.7437006514657981,307,74.3700651465798
PB308,SigmaFlow-Separate,25,38,acc,gnina,0.7454866449511403,307,74.54866449511402
PB308,SigmaFlow-Separate,25,39,acc,gnina,0.7473172638436478,307,74.73172638436478
PB308,SigmaFlow-Separate,25,40,acc,gnina,0.749185667752443,307,74.9185667752443
PB308,SigmaFlow-Separate,25,1,valid,gnina,0.2889710097719868,307,28.89710097719868
PB308,SigmaFlow-Separate,25,2,valid,gnina,0.3775980456026061,307,37.75980456026061
PB308,SigmaFlow-Separate,25,3,valid,gnina,0.4258120521172639,307,42.58120521172639
PB308,SigmaFlow-Separate,25,4,valid,gnina,0.45713908794788255,307,45.71390879478825
PB308,SigmaFlow-Separate,25,5,valid,gnina,0.480113029315961,307,48.0113029315961
PB308,SigmaFlow-Separate,25,6,valid,gnina,0.4975087947882735,307,49.75087947882735
PB308,SigmaFlow-Separate,25,7,valid,gnina,0.5116732899022801,307,51.167328990228015
PB308,SigmaFlow-Separate,25,8,valid,gnina,0.5230074918566776,307,52.30074918566776
PB308,SigmaFlow-Separate,25,9,valid,gnina,0.5323540716612376,307,53.235407166123764
PB308,SigmaFlow-Separate,25,10,valid,gnina,0.5404078175895768,307,54.04078175895768
PB308,SigmaFlow-Separate,25,11,valid,gnina,0.5473651465798044,307,54.736514657980436
PB308,SigmaFlow-Separate,25,12,valid,gnina,0.5536016286644946,307,55.36016286644946
PB308,SigmaFlow-Separate,25,13,valid,gnina,0.5589514657980456,307,55.89514657980455
PB308,SigmaFlow-Separate,25,14,valid,gnina,0.5638058631921824,307,56.38058631921824
PB308,SigmaFlow-Separate,25,15,valid,gnina,0.5679980456026061,307,56.79980456026061
PB308,SigmaFlow-Separate,25,16,valid,gnina,0.5718224755700329,307,57.182247557003286
PB308,SigmaFlow-Separate,25,17,valid,gnina,0.5754169381107487,307,57.541693811074865
PB308,SigmaFlow-Separate,25,18,valid,gnina,0.578669381107492,307,57.8669381107492
PB308,SigmaFlow-Separate,25,19,valid,gnina,0.5817185667752443,307,58.171856677524424
PB308,SigmaFlow-Separate,25,20,valid,gnina,0.5845416938110746,307,58.454169381107455
PB308,SigmaFlow-Separate,25,21,valid,gnina,0.5871908794788276,307,58.71908794788276
PB308,SigmaFlow-Separate,25,22,valid,gnina,0.5896465798045603,307,58.964657980456025
PB308,SigmaFlow-Separate,25,23,valid,gnina,0.5920107491856673,307,59.20107491856673
PB308,SigmaFlow-Separate,25,24,valid,gnina,0.5942641693811073,307,59.42641693811073
PB308,SigmaFlow-Separate,25,25,valid,gnina,0.5964514657980456,307,59.64514657980457
PB308,SigmaFlow-Separate,25,26,valid,gnina,0.5983941368078177,307,59.839413680781774
PB308,SigmaFlow-Separate,25,27,valid,gnina,0.6002752442996742,307,60.027524429967414
PB308,SigmaFlow-Separate,25,28,valid,gnina,0.601998045602606,307,60.199804560260596
PB308,SigmaFlow-Separate,25,29,valid,gnina,0.6037019543973943,307,60.370195439739426
PB308,SigmaFlow-Separate,25,30,valid,gnina,0.6052664495114006,307,60.526644951140064
PB308,SigmaFlow-Separate,25,31,valid,gnina,0.6068853420195438,307,60.68853420195438
PB308,SigmaFlow-Separate,25,32,valid,gnina,0.6082957654723127,307,60.82957654723127
PB308,SigmaFlow-Separate,25,33,valid,gnina,0.609608794788274,307,60.9608794788274
